id,jobId,algorithm,count,libraryPercentage
24375,3674,0,2,1
24376,3674,DES,4,0
24377,3674,[null],1,1
24378,3674,true,2,1
24379,3674,SHA-256,1,1
24380,3674,SHA-512,1,1
24381,3674,AES/GCM/NoPadding,4,1
24382,3674,MD5,10,0
24383,3674,HmacSha512,3,1
24384,2601,0,1,1
24385,2601,RSA,2,0
24386,2601,[],1,1
24387,2601,{},1,1
24388,2601,SHA1,3,1
24389,2601,DES,4,1
24390,2601,HmacSHA1,2,1
24391,2601,false,1,1
24392,2601,AES/CBC/PKCS5Padding,1,1
24393,2601,MD5,7,0
24394,2601,AES,1,1
24395,1636,SHA-1,2,0
24396,1636,AES/CBC/PKCS5Padding,1,1
24397,1636,AES,1,1
24398,1636,MD5,4,0
24399,2158,RSA,1,0
24400,2158,SHA-1,2,0
24401,2158,MD5,7,0
24402,1863,AES/CBC/PKCS5Padding,1,1
24403,1863,MD5,4,0
24404,1863,AES,1,1
24405,1930,AES/CTR/NoPadding,2,1
24406,1930,AES/CBC/PKCS5Padding,1,1
24407,1930,AES,1,1
24408,1930,MD5,3,1
24409,2606,SHA-1,2,1
24410,2606,SHA1,1,1
24411,2606,MD5,2,1
24412,2439,SHA-1,2,1
24413,2439,MD5,3,0
24414,1008,AES/CBC/PKCS5Padding,1,0
24415,1008,MD5,1,0
24416,1008,AES,1,0
24417,3333,RSA,2,0
24418,3333,SHA-1,4,0
24419,3333,SHA1,1,0
24420,3333,CRC,1,0
24421,3333,SHA-512,1,0
24422,3333,AES/CBC/PKCS5Padding,1,1
24423,3333,MD5,7,0
24424,3333,AES,7,0
24425,4144,SHA-1,6,0
24426,4144,SHA1,4,0
24427,4144,SHA,2,0
24428,4144,AES,3,0
24429,4144,SHA256,1,1
24430,4144,sha1,3,1
24431,4144,HmacSHA256,2,0
24432,4144,DES,3,0
24433,4144,sha-1,2,1
24434,4144,SHA-256,6,0
24435,4144,DES/ECB/PKCS5Padding,4,0
24436,4144,AES/CBC/PKCS7Padding,3,0
24437,4144,MD5,16,0
24438,4144,md5,1,1
24439,2174,0,1,1
24440,2174,RSA,2,0
24441,2174,[],1,1
24442,2174,{},1,1
24443,2174,SHA1,1,1
24444,2174,false,1,1
24445,2174,AES/CBC/PKCS5Padding,1,1
24446,2174,MD5,6,0
24447,2174,AES,1,1
24448,2879,RSA,1,0
24449,2879,AES/CBC/PKCS5Padding,1,1
24450,2879,MD5,4,0
24451,2879,AES,1,1
24452,1281,HmacMD5,2,0
24453,1281,RSA/ECB/PKCS1Padding,1,0
24454,1281,HmacSHA1,3,1
24455,1281,MD5,7,0
24456,3013,sha1,5,1
24457,3013,{},1,1
24458,3013,SHA-1,4,1
24459,3013,HmacSHA256,4,1
24460,3013,HmacSHA1,4,1
24461,3013,SHA-256,2,1
24462,3013,HmacSHA512,2,1
24463,3013,SHA-512,1,1
24464,3013,md5,2,1
24465,3013,MD5,7,1
24466,2534,PBEWITHMD5andDES,3,0
24467,2534,SHA-1,1,0
24468,2534,MD5,4,0
24469,2788,RSA,1,0
24470,2788,SHA-1,1,0
24471,2788,AES/CBC/PKCS5Padding,1,1
24472,2788,MD5,5,0
24473,2788,AES,2,1
24474,3140,RSA,1,0
24475,3140,AES/CBC/PKCS5Padding,1,1
24476,3140,MD5,5,0
24477,3140,AES,2,1
24478,3637,SHA-256,1,0
24479,3637,AES/CBC/PKCS5Padding,1,1
24480,3637,MD5,5,0
24481,3637,AES,1,1
24482,1610,AES/CBC/PKCS5Padding,1,1
24483,1610,AES,1,1
24484,1610,MD5,4,0
24485,3982,RSA,1,0
24486,3982,SHA-1,4,0
24487,3982,SHA1,1,1
24488,3982,Blowfish/CBC/PKCS5Padding,1,0
24489,3982,CRC,1,0
24490,3982,SHA-256,5,0
24491,3982,MD5,5,0
24492,3982,Blowfish,1,0
24493,1535,AES/CBC/PKCS5Padding,1,1
24494,1535,MD5,3,0
24495,1535,AES,1,1
24496,2619,RSA,3,0
24497,2619,{},1,1
24498,2619,SHA1,1,1
24499,2619,AES/CBC/PKCS5Padding,1,1
24500,2619,MD5,8,0
24501,2619,AES,1,1
24502,2619,RSA/ECB/PKCS1PADDING,1,0
24503,2020,AES/CBC/PKCS5Padding,1,1
24504,2020,AES,1,1
24505,2020,MD5,3,1
24506,3078,HmacSha256,13,1
24507,3078,RSA,2,0
24508,3078,ECDH,10,1
24509,3078,SHA1,2,0
24510,3078,SHA-1,2,0
24511,3078,AES/ECB/NOPADDING,2,1
24512,3078,AES/CTR/NoPadding,10,1
24513,3078,HMAC,2,1
24514,3078,HMACSHA256,10,1
24515,3078,AES/CBC/PKCS5PADDING,3,0
24516,3078,AES,13,0
24517,3078,HmacSha1,13,1
24518,3078,AES/CTR/NOPADDING,1,1
24519,3078,AES/ECB/PKCS5PADDING,5,0
24520,3078,HMACSHA512,10,1
24521,3078,SHA-256,2,0
24522,3078,HMACSHA1,10,1
24523,3078,EC,11,1
24524,3078,AES/CBC/PKCS5Padding,1,1
24525,3078,AES/GCM/NoPadding,10,1
24526,3078,HmacSha512,13,1
24527,3078,MD5,10,0
24528,2535,RSA,2,0
24529,2535,SHA-1,1,0
24530,2535,HmacSHA1,3,1
24531,2535,AES/CBC/PKCS5Padding,1,1
24532,2535,AES,1,1
24533,2535,MD5,3,1
24534,1410,SHA-1,2,0
24535,1410,AES/CBC/PKCS5Padding,1,0
24536,1410,MD5,3,0
24537,1410,AES,1,0
24538,4070,SHA-1,19,0
24539,4070,SHA1,4,0
24540,4070,HMAC,1,1
24541,4070,HmacSHA512,2,1
24542,4070,AES/CBC/PKCS5PADDING,2,0
24543,4070,SHA,1,0
24544,4070,HmacMD5,2,0
24545,4070,RSA/ECB/PKCS1Padding,1,0
24546,4070,HmacSHA256,4,1
24547,4070,DSA,1,1
24548,4070,Blowfish/CBC/PKCS5Padding,1,0
24549,4070,HmacSHA1,4,1
24550,4070,AES/CBC/PKCS7Padding,2,0
24551,4070,DES/CBC/PKCS5Padding,2,0
24552,4070,EC,1,1
24553,4070,AES/CBC/PKCS5Padding,3,0
24554,4070,RSA,2,0
24555,4070,AES,13,0
24556,4070,sha1,5,1
24557,4070,DES,5,0
24558,4070,SHA-256,16,0
24559,4070,;,1,0
24560,4070,AES/GCM-SIV/NoPadding,1,1
24561,4070,SHA-512,1,1
24562,4070,MD5,25,0
24563,4070,Blowfish,1,0
24564,4070,md5,2,1
24565,4070,AES/GCM/NoPadding,1,0
24566,2122,SHA-1,1,0
24567,2122,AES/CBC/PKCS5Padding,1,1
24568,2122,AES,1,1
24569,2122,MD5,6,0
24570,1800,SHA-256,2,0
24571,1800,SHA,1,1
24572,1800,AES/CBC/PKCS5Padding,3,0
24573,1800,MD5,1,1
24574,1800,AES,3,0
24575,1442,MD5,1,0
24576,3592,HmacSha256,9,1
24577,3592,ECDH,6,1
24578,3592,AES/ECB/NOPADDING,2,1
24579,3592,AES/CTR/NoPadding,6,1
24580,3592,HMAC,2,1
24581,3592,HMACSHA256,6,1
24582,3592,AES,5,1
24583,3592,HmacSha1,9,1
24584,3592,AES/CTR/NOPADDING,1,1
24585,3592,HMACSHA512,6,1
24586,3592,HMACSHA1,6,1
24587,3592,EC,8,1
24588,3592,AES/CBC/PKCS5Padding,1,1
24589,3592,AES/GCM/NoPadding,6,1
24590,3592,HmacSha512,9,1
24591,3592,MD5,4,1
24592,3579,RSA,2,0
24593,3579,SHA1,1,1
24594,3579,SHA-256,1,1
24595,3579,AES/CBC/PKCS5Padding,1,1
24596,3579,MD5,5,0
24597,3579,AES,2,1
24598,2100,{},2,0
24599,2100,[],1,1
24600,2100,SHA-1,1,1
24601,2100,SHA,1,0
24602,2100,AES/CBC/PKCS5Padding,1,1
24603,2100,MD5,6,0
24604,2100,AES,1,1
24605,4076,RSA,5,0
24606,4076,ECDH,2,1
24607,4076,RC4,4,0
24608,4076,SHA-1,13,0
24609,4076,SHA1,3,0
24610,4076,AES/ECB/NOPADDING,2,1
24611,4076,AES/CTR/NoPadding,4,0
24612,4076,HMAC,1,1
24613,4076,HmacSHA512,2,1
24614,4076,AES,11,0
24615,4076,sha1,5,1
24616,4076,SHA256,3,0
24617,4076,AES/CTR/NOPADDING,1,1
24618,4076,HmacSHA256,6,0
24619,4076,RSA/NONE/PKCS1Padding,2,0
24620,4076,AES/ECB/NoPadding,2,1
24621,4076,HmacSHA1,6,0
24622,4076,SHA-256,12,0
24623,4076,EC,2,1
24624,4076,AES/CBC/PKCS5Padding,3,0
24625,4076,SHA-512,1,1
24626,4076,MD5,27,0
24627,4076,AES/GCM/NoPadding,2,1
24628,4076,md5,2,1
24629,3231,0,1,1
24630,3231,RSA,1,1
24631,3231,[],1,1
24632,3231,{},1,1
24633,3231,SHA1,3,1
24634,3231,false,1,1
24635,3231,MD5,4,0
24636,4047,SHA256,1,0
24637,4047,RSA,2,0
24638,4047,DSA,1,1
24639,4047,SHA1,1,0
24640,4047,SHA-1,3,0
24641,4047,HMAC,1,1
24642,4047,SHA-256,4,0
24643,4047,AES/CBC/PKCS5Padding,1,1
24644,4047,EC,1,1
24645,4047,AES,6,1
24646,4047,MD5,10,0
24647,3907,SHA-1,18,0
24648,3907,SHA1,6,0
24649,3907,AES/CTR/NoPadding,1,0
24650,3907,HMAC,1,1
24651,3907,AES/CBC/PKCS5PADDING,2,0
24652,3907,HmacSHA512,4,1
24653,3907,SHA,1,0
24654,3907,HmacSHA256,10,0
24655,3907,DSA,1,1
24656,3907,Blowfish/CBC/PKCS5Padding,1,0
24657,3907,HmacSHA1,6,1
24658,3907,AES/CBC/PKCS5Padding,1,1
24659,3907,EC,3,0
24660,3907,AES/CBC/PKCS7Padding,6,0
24661,3907,RSA,4,0
24662,3907,{},1,1
24663,3907,false,1,1
24664,3907,PBEWithSHA256And256BitAES-CBC-BC,1,0
24665,3907,AES,17,0
24666,3907,0,1,1
24667,3907,SHA256,1,1
24668,3907,CRC,1,0
24669,3907,SHA-256,20,0
24670,3907,;,1,0
24671,3907,SHA-512,2,1
24672,3907,MD5,27,0
24673,3907,md5,1,0
24674,3907,Blowfish,1,0
24675,3403,SHA1,1,0
24676,3403,SHA-1,1,0
24677,3403,SHA-256,1,0
24678,3403,MD5,1,1
24679,3408,HmacSha256,7,1
24680,3408,ECDH,4,1
24681,3408,SHA-1,4,1
24682,3408,AES/ECB/NOPADDING,2,1
24683,3408,AES/CTR/NoPadding,4,1
24684,3408,HMAC,1,1
24685,3408,HMACSHA256,4,1
24686,3408,AES,6,1
24687,3408,AES/CTR/NOPADDING,1,1
24688,3408,HMACSHA512,4,1
24689,3408,AES/ECB/NoPadding,4,1
24690,3408,SHA-256,4,1
24691,3408,HMACSHA1,4,1
24692,3408,EC,5,1
24693,3408,SHA-512,4,1
24694,3408,AES/CBC/PKCS5Padding,1,1
24695,3408,AES/GCM/NoPadding,4,1
24696,3408,HmacSha512,7,1
24697,3408,MD5,4,1
24698,2470,RSA,1,0
24699,2470,SHA-1,1,0
24700,2470,AES/CBC/PKCS5Padding,1,1
24701,2470,MD5,7,0
24702,2470,AES,1,1
24703,1124,HmacSHA1,2,1
24704,1124,MD5,1,0
24705,1545,AES/CBC/PKCS5Padding,1,1
24706,1545,MD5,3,0
24707,1545,AES,1,1
24708,2215,RSA,1,1
24709,2215,{},1,1
24710,2215,SHA1,2,0
24711,2215,SHA-1,2,0
24712,2215,AES/CBC/PKCS5Padding,1,1
24713,2215,MD5,9,0
24714,2215,AES,1,1
24715,3521,sha1,5,1
24716,3521,RSA,1,1
24717,3521,SHA-1,6,0
24718,3521,SHA1,3,0
24719,3521,HmacSHA256,4,1
24720,3521,HmacSHA1,5,0
24721,3521,SHA-256,3,0
24722,3521,RAW,1,0
24723,3521,HmacSHA512,2,1
24724,3521,SHA-512,1,1
24725,3521,md5,2,1
24726,3521,MD5,9,0
24727,3114,HmacSha256,9,1
24728,3114,ECDH,6,1
24729,3114,AES/ECB/NOPADDING,2,1
24730,3114,HMAC,2,1
24731,3114,AES/CTR/NoPadding,6,1
24732,3114,HMACSHA256,6,1
24733,3114,AES,5,1
24734,3114,HmacSha1,9,1
24735,3114,AES/CTR/NOPADDING,1,1
24736,3114,HMACSHA512,6,1
24737,3114,HMACSHA1,6,1
24738,3114,EC,7,1
24739,3114,AES/CBC/PKCS5Padding,1,1
24740,3114,MD5,4,1
24741,3114,AES/GCM/NoPadding,6,1
24742,3114,HmacSha512,9,1
24743,3552,AES/CTR/NOPADDING,1,1
24744,3552,HmacSha1,3,1
24745,3552,HmacSha256,3,1
24746,3552,SHA-1,2,0
24747,3552,AES/ECB/NOPADDING,2,1
24748,3552,HMAC,2,1
24749,3552,SHA-256,2,0
24750,3552,AES/CBC/PKCS5Padding,1,1
24751,3552,EC,1,1
24752,3552,AES,5,1
24753,3552,MD5,6,0
24754,3552,HmacSha512,3,1
24755,2187,AES/CBC/PKCS5Padding,1,1
24756,2187,MD5,4,0
24757,2187,AES,1,1
24758,3199,RSA,1,0
24759,3199,AES/CBC/PKCS5Padding,1,0
24760,3199,MD5,4,0
24761,3199,AES,1,0
24762,1415,AES/CBC/PKCS5Padding,1,0
24763,1415,MD5,1,0
24764,1415,AES,1,0
24765,3401,ECDH,10,1
24766,3401,SHA-1,10,0
24767,3401,SHA1,2,1
24768,3401,HMAC_SHA_384,2,1
24769,3401,SHA-384,1,1
24770,3401,AES/CTR/NoPadding,12,0
24771,3401,HMAC,2,1
24772,3401,HMACSHA256,10,1
24773,3401,HmacSHA512,2,1
24774,3401,SHA,2,0
24775,3401,HmacSha1,13,1
24776,3401,AES/CTR/NOPADDING,1,1
24777,3401,HmacSHA256,10,0
24778,3401,HMACSHA512,10,1
24779,3401,HmacSHA1,6,0
24780,3401,RSA/ECB/OAEPWithSHA1AndMGF1Padding,1,0
24781,3401,HMACSHA1,10,1
24782,3401,HMAC_SHA_1,2,1
24783,3401,AES/CBC/PKCS5Padding,3,0
24784,3401,EC,11,1
24785,3401,AES/CBC/PKCS7Padding,2,0
24786,3401,HmacSha256,13,1
24787,3401,RSA,2,0
24788,3401,AES/CBC/NoPadding,1,0
24789,3401,AES/ECB/NOPADDING,2,1
24790,3401,HMAC_SHA_256,2,1
24791,3401,HMAC_SHA_512,2,1
24792,3401,PBEWithSHA256And256BitAES-CBC-BC,1,0
24793,3401,AES,14,0
24794,3401,sha1,5,1
24795,3401,CRC,1,0
24796,3401,SHA-256,8,0
24797,3401,MD2,1,1
24798,3401,HMAC_MD5,2,1
24799,3401,SHA-512,4,0
24800,3401,MD5,15,0
24801,3401,AES/GCM/NoPadding,10,1
24802,3401,HmacSha512,13,1
24803,3401,md5,2,1
24804,2691,[],1,1
24805,2691,{},1,1
24806,2691,AES/CBC/PKCS5Padding,1,1
24807,2691,MD5,5,0
24808,2691,AES,1,1
24809,2787,0,1,1
24810,2787,{},1,1
24811,2787,false,1,1
24812,2787,AES/CBC/PKCS5Padding,1,1
24813,2787,MD5,4,1
24814,2787,AES,1,1
24815,3632,HmacSha256,3,1
24816,3632,ECDH,8,1
24817,3632,SHA-1,8,1
24818,3632,SHA-384,8,1
24819,3632,AES/ECB/NOPADDING,2,1
24820,3632,AES/CTR/NoPadding,8,1
24821,3632,HMAC,1,1
24822,3632,AES,6,1
24823,3632,HmacSha1,3,1
24824,3632,AES/CTR/NOPADDING,1,1
24825,3632,AES/ECB/NoPadding,8,1
24826,3632,SHA-256,9,1
24827,3632,AES/CBC/PKCS5Padding,1,1
24828,3632,SHA-512,8,1
24829,3632,EC,8,1
24830,3632,AES/GCM/NoPadding,8,1
24831,3632,MD5,5,1
24832,3632,HmacSha512,3,1
24833,1265,SHA-1,2,0
24834,1265,SHA1,1,0
24835,2899,RSA,2,0
24836,2899,[],1,1
24837,2899,{},1,1
24838,2899,SHA1,1,1
24839,2899,AES/CBC/PKCS5Padding,1,1
24840,2899,MD5,8,0
24841,2899,AES,1,1
24842,4033,SHA256,1,0
24843,4033,RSA,1,1
24844,4033,SHA-1,1,0
24845,4033,DSA,1,1
24846,4033,HMAC,1,1
24847,4033,SHA-256,3,0
24848,4033,EC,1,1
24849,4033,AES/CBC/PKCS5Padding,1,1
24850,4033,MD5,4,1
24851,4033,AES,6,1
24852,2416,RSA,1,0
24853,2416,AES/CBC/PKCS5Padding,1,1
24854,2416,MD5,5,0
24855,2416,AES,2,1
24856,3939,SHA1,5,0
24857,3939,SHA-1,9,0
24858,3939,HMAC,1,1
24859,3939,HmacSHA512,2,1
24860,3939,SHA,1,0
24861,3939,DSA,1,1
24862,3939,HmacSHA256,4,1
24863,3939,PBKDF2WithHmacSHA1,1,0
24864,3939,HmacSHA1,4,1
24865,3939,RC4/ECB/NoPadding,2,0
24866,3939,AES/CBC/PKCS5Padding,5,0
24867,3939,EC,1,1
24868,3939,DES/CBC/PKCS5Padding,2,0
24869,3939,AES/CBC/PKCS7Padding,2,0
24870,3939,RSA,2,0
24871,3939,ARCFOUR,2,0
24872,3939,PBEWITHSHAAND256BITAES-CBC-BC,1,0
24873,3939,AES,10,0
24874,3939,sha1,5,1
24875,3939,SHA256,1,1
24876,3939,DES,2,0
24877,3939,SHA-256,11,0
24878,3939,SHA-512,1,1
24879,3939,md5,2,1
24880,3939,MD5,16,0
24881,2931,RSA,2,0
24882,2931,[],1,1
24883,2931,{},1,1
24884,2931,SHA1,1,1
24885,2931,AES/CBC/PKCS5Padding,1,1
24886,2931,MD5,6,0
24887,2931,AES,1,1
24888,3511,SHA1,1,0
24889,3511,HmacSHA1,1,0
24890,3511,RAW,1,0
24891,4183,RSA,4,0
24892,4183,SHA-1,2,1
24893,4183,SHA1,1,0
24894,4183,HMAC,1,1
24895,4183,HmacSHA512,2,1
24896,4183,AES,8,0
24897,4183,sha1,5,1
24898,4183,SHA256,1,0
24899,4183,RSA/ECB/PKCS1Padding,1,0
24900,4183,DSA,2,1
24901,4183,HmacSHA256,4,1
24902,4183,HmacSHA1,4,1
24903,4183,SHA-256,4,1
24904,4183,EC,2,1
24905,4183,AES/CBC/PKCS5Padding,3,0
24906,4183,SHA-512,1,1
24907,4183,MD5,9,0
24908,4183,md5,2,1
24909,2060,{},1,0
24910,2060,SHA-1,5,0
24911,2060,HmacSHA256,2,0
24912,2060,SHA1,1,0
24913,2060,SHA-256,1,1
24914,2060,SHA,1,0
24915,2060,AES/ECB/PKCS7Padding,2,0
24916,2060,MD5,2,0
24917,3872,RSA,2,0
24918,3872,SHA-1,3,0
24919,3872,HmacSHA1,2,0
24920,3872,AES/CBC/PKCS5Padding,1,1
24921,3872,MD5,8,0
24922,3872,AES,2,1
24923,1254,AES/CBC/PKCS5Padding,1,0
24924,1254,AES,1,0
24925,1254,MD5,1,0
24926,3482,HmacSha256,9,1
24927,3482,RSA,1,0
24928,3482,ECDH,6,1
24929,3482,SHA-1,15,0
24930,3482,SHA1,2,0
24931,3482,AES/ECB/NOPADDING,2,1
24932,3482,AES/CTR/NoPadding,6,1
24933,3482,HMAC,2,1
24934,3482,HMACSHA256,6,1
24935,3482,AES,15,0
24936,3482,HmacSha1,9,1
24937,3482,AES/CTR/NOPADDING,1,1
24938,3482,sha1,2,1
24939,3482,RSA/ECB/PKCS1Padding,1,0
24940,3482,HMACSHA512,6,1
24941,3482,SHA-256,8,0
24942,3482,HMACSHA1,6,1
24943,3482,EC,7,1
24944,3482,AES/CBC/PKCS5Padding,5,0
24945,3482,AES/CBC/PKCS7Padding,3,0
24946,3482,AES/GCM/NoPadding,6,1
24947,3482,HmacSha512,9,1
24948,3482,MD5,20,0
24949,3961,SHA256,2,0
24950,3961,RSA,2,0
24951,3961,DSA,1,0
24952,3961,SHA-1,2,0
24953,3961,HmacSHA256,5,0
24954,3961,SHA1,1,0
24955,3961,SHA-256,5,0
24956,3961,EC,2,0
24957,3961,AES/CBC/PKCS5Padding,1,0
24958,3961,MD5,3,0
24959,3961,AES,2,0
24960,4151,SHA-1,12,0
24961,4151,SHA1,3,0
24962,4151,AES/CTR/NoPadding,1,0
24963,4151,HMAC,1,1
24964,4151,HmacSHA512,6,0
24965,4151,AES/CBC/PKCS5PADDING,2,0
24966,4151,HmacSha1,3,1
24967,4151,HmacSHA256,8,0
24968,4151,DSA,2,1
24969,4151,Blowfish/CBC/PKCS5Padding,1,0
24970,4151,HmacSHA1,10,0
24971,4151,AES/CBC/PKCS7Padding,1,0
24972,4151,EC,2,1
24973,4151,AES/CBC/PKCS5Padding,2,0
24974,4151,HmacSha256,3,1
24975,4151,RSA,4,0
24976,4151,b,2,1
24977,4151,AES,11,0
24978,4151,SHA256,2,0
24979,4151,SHA-256,15,0
24980,4151,;,1,0
24981,4151,AES/GCM-SIV/NoPadding,1,1
24982,4151,SHA-512,3,0
24983,4151,MD5,23,0
24984,4151,Blowfish,1,0
24985,4151,HmacSha512,3,1
24986,3868,RSA,2,0
24987,3868,MD5,1,0
24988,4196,sha1,3,1
24989,4196,SHA256,1,1
24990,4196,HmacSHA256,6,1
24991,4196,SHA-1,6,0
24992,4196,SHA1,1,0
24993,4196,HmacSHA1,6,1
24994,4196,SHA-256,6,0
24995,4196,HmacSHA512,6,1
24996,4196,SHA,1,0
24997,4196,SHA-512,3,1
24998,4196,MD5,8,0
24999,4196,md5,1,1
25000,1500,MD5,1,0
25001,3601,RSA,1,1
25002,3601,ECDH,10,1
25003,3601,SHA-1,3,0
25004,3601,SHA1,1,1
25005,3601,AES/ECB/NOPADDING,2,1
25006,3601,AES/CTR/NoPadding,10,1
25007,3601,HMAC,1,1
25008,3601,HmacSHA512,6,1
25009,3601,AES,6,1
25010,3601,sha1,3,1
25011,3601,AES/CTR/NOPADDING,1,1
25012,3601,HmacSHA256,6,1
25013,3601,AES/ECB/NoPadding,10,1
25014,3601,HmacSHA1,6,1
25015,3601,SHA-256,6,0
25016,3601,EC,10,1
25017,3601,SHA-512,3,1
25018,3601,AES/CBC/PKCS5Padding,1,1
25019,3601,AES/GCM/NoPadding,10,1
25020,3601,MD5,9,0
25021,3601,md5,1,1
25022,1029,DES,1,0
25023,1029,DES/ECB/PKCS5Padding,1,0
25024,2242,[],1,1
25025,2242,{},1,1
25026,2242,AES/CBC/PKCS5Padding,1,1
25027,2242,MD5,4,1
25028,2242,AES,1,1
25029,3058,RSA,1,0
25030,3058,SHA1,1,0
25031,3058,AES/CBC/PKCS5Padding,1,1
25032,3058,MD5,4,1
25033,3058,AES,2,1
25034,1113,AES/CBC/PKCS7Padding,4,0
25035,1113,AES,5,0
25036,1113,MD5,1,0
25037,3923,RSA,3,0
25038,3923,SHA-1,15,0
25039,3923,SHA1,3,0
25040,3923,HMAC,1,1
25041,3923,RSA/ECB/nopadding,1,0
25042,3923,AES/CBC/PKCS5PADDING,2,0
25043,3923,AES,11,0
25044,3923,DSA,1,1
25045,3923,Blowfish/CBC/PKCS5Padding,1,0
25046,3923,HmacSHA1,4,0
25047,3923,SHA-256,13,0
25048,3923,;,1,0
25049,3923,AES/GCM-SIV/NoPadding,1,1
25050,3923,AES/CBC/PKCS5Padding,1,1
25051,3923,SHA-512,1,0
25052,3923,AES/CBC/PKCS7Padding,2,0
25053,3923,EC,1,1
25054,3923,MD5,20,0
25055,3923,Blowfish,1,0
25056,1583,AES/CBC/PKCS5Padding,1,1
25057,1583,MD5,3,0
25058,1583,AES,1,1
25059,2255,RSA,2,0
25060,2255,SHA1,1,1
25061,2255,SHA-1,6,0
25062,2255,CRC,1,0
25063,2255,HmacSHA1,2,1
25064,2255,SHA-256,1,0
25065,2255,AES/CBC/PKCS5Padding,1,1
25066,2255,MD5,17,0
25067,2255,AES,1,1
25068,673,AES,5,0
25069,1148,AES/CBC/PKCS5Padding,1,0
25070,1148,AES,1,0
25071,1148,MD5,1,0
25072,1561,SHA1,1,1
25073,1561,MD5,2,0
25074,1561,AES,5,0
25075,2989,RSA,3,0
25076,2989,SHA-1,6,0
25077,2989,SHA1,1,1
25078,2989,SHA-256,1,0
25079,2989,SHA,3,0
25080,2989,AES/CBC/PKCS5Padding,1,1
25081,2989,MD5,10,0
25082,2989,AES,1,1
25083,2989,md5,1,0
25084,1156,SHA1,2,0
25085,1156,HmacSHA1,3,1
25086,1156,AES/CBC/PKCS5Padding,1,0
25087,1156,MD5,16,0
25088,1156,AES,1,0
25089,4188,SHA256,1,0
25090,4188,RSA,5,0
25091,4188,SHA-1,1,0
25092,4188,DSA,1,1
25093,4188,SHA-256,1,1
25094,4188,EC,1,1
25095,4188,MD5,1,0
25096,995,MD5,1,1
25097,3640,ECDH,10,1
25098,3640,SHA1,2,0
25099,3640,SHA-1,7,0
25100,3640,SHA-384,1,1
25101,3640,AES/CTR/NoPadding,10,1
25102,3640,HMAC,1,1
25103,3640,desede/CBC/PKCS5Padding,2,0
25104,3640,HmacSHA512,5,1
25105,3640,AES/CTR/NOPADDING,1,1
25106,3640,HmacSha1,3,1
25107,3640,RSA/ECB/PKCS1Padding,6,0
25108,3640,HmacMD5,3,1
25109,3640,HmacSHA256,7,1
25110,3640,DSA,1,1
25111,3640,des,2,0
25112,3640,AES/ECB/NoPadding,10,1
25113,3640,HmacSHA1,7,1
25114,3640,SHA3-384,1,1
25115,3640,EC,11,1
25116,3640,AES/CBC/PKCS7Padding,2,0
25117,3640,AES/CBC/PKCS5Padding,3,0
25118,3640,DES/CBC/PKCS5Padding,2,0
25119,3640,AES/ECB/PKCS5Padding,2,0
25120,3640,SHA3-224,1,1
25121,3640,HmacSha256,3,1
25122,3640,RSA,4,0
25123,3640,SHA3-512,1,1
25124,3640,AES/ECB/NOPADDING,2,1
25125,3640,AES,13,0
25126,3640,sha1,5,1
25127,3640,HmacSHA224,3,1
25128,3640,DES,6,0
25129,3640,HmacSHA384,3,1
25130,3640,SHA-256,10,0
25131,3640,MD2,2,1
25132,3640,SHA3-256,1,1
25133,3640,desede,2,0
25134,3640,SHA-512,2,1
25135,3640,MD5,20,0
25136,3640,AES/GCM/NoPadding,11,0
25137,3640,md5,2,1
25138,3640,HmacSha512,3,1
25139,1002,MD5,1,0
25140,2963,{},1,1
25141,2963,AES/CBC/PKCS5Padding,1,1
25142,2963,MD5,4,1
25143,2963,AES,1,1
25144,1615,MD5,2,1
25145,4105,SHA256,1,0
25146,4105,SHA-1,1,0
25147,4105,SHA1,2,0
25148,4105,HmacSHA256,4,0
25149,4105,PBKDF2WithHmacSHA1,1,0
25150,4105,SHA-256,7,0
25151,4105,AES/CBC/PKCS5Padding,8,0
25152,4105,AES/CBC/PKCS7Padding,1,0
25153,4105,MD5,6,0
25154,4105,AES,5,0
25155,1688,AES/CBC/PKCS5Padding,1,1
25156,1688,MD5,6,0
25157,1688,AES,1,1
25158,960,SHA,1,1
25159,960,MD5,2,0
25160,960,AES,5,0
25161,3263,RSA,1,0
25162,3263,SHA-1,2,0
25163,3263,AES/CBC/NoPadding,1,0
25164,3263,AES/CBC/PKCS5Padding,2,0
25165,3263,MD5,12,0
25166,3263,AES,3,0
25167,1708,AES/CBC/PKCS5Padding,1,1
25168,1708,MD5,3,0
25169,1708,AES,1,1
25170,1891,RSA,1,0
25171,1891,RAW,1,0
25172,1891,PBEWITHSHAAND256BITAES-CBC-BC,1,0
25173,1891,AES/CBC/PKCS5Padding,3,0
25174,1891,AES,2,0
25175,1891,MD5,4,0
25176,1925,MD5,2,0
25177,3306,ECDH,8,1
25178,3306,SHA-1,17,0
25179,3306,SHA1,2,0
25180,3306,AES/CTR/NoPadding,9,0
25181,3306,HMAC,2,1
25182,3306,HMACSHA256,8,1
25183,3306,HmacSHA512,2,1
25184,3306,AES/CTR/NOPADDING,1,1
25185,3306,HmacSha1,11,1
25186,3306,HmacSHA256,4,1
25187,3306,HMACSHA512,8,1
25188,3306,HmacSHA1,4,1
25189,3306,HMACSHA1,8,1
25190,3306,EC,9,1
