id,jobId,category,numVulnerabilities,numLibVulns,libraryPercentage
2483,3190,Cryptography,23,16,41.0256423950195
2484,3532,Cryptography,158,130,45.1388893127441
2485,1355,Cryptography,5,0,0
2486,2979,Cryptography,40,13,24.5283031463623
2487,930,Cryptography,6,0,0
2488,3740,Cryptography,9,4,30.7692317962646
2489,3974,Cryptography,97,88,47.5675659179688
2490,1487,Cryptography,2,2,50
2491,3909,Cryptography,167,91,35.2713165283203
2492,3312,Cryptography,125,114,47.6987457275391
2493,1810,Cryptography,2,0,0
2494,654,Cryptography,1,0,0
2495,1720,Cryptography,6,1,14.2857151031494
2496,1646,Cryptography,13,12,48
2497,644,Cryptography,2,0,0
2498,2583,Cryptography,170,14,7.60869550704956
2499,3389,Cryptography,15,15,50
2500,3412,Cryptography,266,207,43.7632141113281
2501,1302,Cryptography,3,3,50
2502,1296,Cryptography,16,12,42.8571434020996
2503,2765,Cryptography,4,0,0
2504,1174,Cryptography,28,0,0
2505,2101,Cryptography,20,16,44.4444465637207
2506,3742,Cryptography,119,98,45.1612892150879
2507,2987,Cryptography,13,13,50
2508,1066,Cryptography,1,0,0
2509,1010,Cryptography,2,2,50
2510,3898,Cryptography,108,104,49.0566062927246
2511,1585,Cryptography,5,0,0
2512,4120,Cryptography,49,30,37.974681854248
2513,1221,Cryptography,1,0,0
2514,3566,Cryptography,137,137,50
2515,3633,Cryptography,132,81,38.0281677246094
2516,4163,Cryptography,3,0,0
2517,1208,Cryptography,18,4,18.1818180084229
2518,1473,Cryptography,14,12,46.1538467407227
2519,4097,Cryptography,58,53,47.7477493286133
2520,2261,Cryptography,32,27,45.7627105712891
2521,3654,Cryptography,49,35,41.6666641235352
2522,691,Cryptography,1,0,0
2523,3495,Cryptography,263,174,39.8169326782227
2524,1956,Cryptography,37,15,28.8461532592773
2525,3024,Cryptography,116,116,50
2526,2967,Cryptography,55,17,23.6111106872559
2527,3135,Cryptography,130,106,44.9152526855469
2528,931,Cryptography,6,0,0
2529,668,Cryptography,7,7,50
2530,1301,Cryptography,6,1,14.2857151031494
2531,2727,Cryptography,14,10,41.6666641235352
2532,1506,Cryptography,6,1,14.2857151031494
2533,3335,Cryptography,13,13,50
2534,2704,Cryptography,11,11,50
2535,2132,Cryptography,7,1,12.5
2536,803,Cryptography,1,0,0
2537,3656,Cryptography,82,82,50
2538,4175,Cryptography,74,48,39.3442611694336
2539,1181,Cryptography,10,2,16.6666679382324
2540,1527,Cryptography,15,4,21.0526313781738
2541,1732,Cryptography,10,3,23.0769233703613
2542,2544,Cryptography,10,8,44.4444465637207
2543,3134,Cryptography,14,14,50
2544,1698,Cryptography,10,7,41.1764717102051
2545,3529,Cryptography,14,12,46.1538467407227
2546,3801,Cryptography,133,131,49.6212120056152
2547,1000,Cryptography,5,0,0
2548,3775,Cryptography,63,9,12.5
2549,2549,Cryptography,13,13,50
2550,4141,Cryptography,51,33,39.2857131958008
2551,2974,Cryptography,16,13,44.8275871276855
2552,2201,Cryptography,29,16,35.5555572509766
2553,1356,Cryptography,14,4,22.2222232818604
2554,2899,Cryptography,19,14,42.424243927002
2555,3420,Cryptography,147,142,49.1349487304688
2556,3631,Cryptography,85,85,50
2557,1332,Cryptography,6,1,14.2857151031494
2558,2909,Cryptography,80,62,43.6619720458984
2559,3916,Cryptography,119,27,18.4931507110596
2560,3702,Cryptography,16,13,44.8275871276855
2561,3285,Cryptography,72,38,34.5454559326172
2562,2721,Cryptography,21,17,44.7368431091309
2563,2269,Cryptography,24,14,36.8421058654785
2564,2920,Cryptography,26,14,35
2565,3892,Cryptography,163,152,48.2539672851562
2566,3668,Cryptography,261,179,40.6818199157715
2567,4162,Cryptography,110,79,41.798942565918
2568,2781,Cryptography,19,16,45.7142868041992
2569,3168,Cryptography,79,74,48.3660125732422
2570,2260,Cryptography,32,29,47.5409851074219
2571,2694,Cryptography,27,22,44.8979568481445
2572,3175,Cryptography,19,11,36.6666679382324
2573,3200,Cryptography,156,14,8.23529434204102
2574,1678,Cryptography,22,1,4.34782600402832
2575,1406,Cryptography,2,0,0
2576,3833,Cryptography,33,33,50
2577,3375,Cryptography,13,10,43.4782600402832
2578,935,Cryptography,1,0,0
2579,2419,Cryptography,6,4,40
2580,3765,Cryptography,103,72,41.1428565979004
2581,1733,Cryptography,9,8,47.0588226318359
2582,1833,Cryptography,8,7,46.6666679382324
2583,2452,Cryptography,25,3,10.7142858505249
2584,2071,Cryptography,3,0,0
2585,2281,Cryptography,9,8,47.0588226318359
2586,2011,Cryptography,13,13,50
2587,2951,Cryptography,34,13,27.659574508667
2588,3754,Cryptography,165,161,49.3865051269531
2589,2756,Cryptography,20,14,41.1764717102051
2590,3825,Cryptography,72,0,0
2591,1204,Cryptography,9,0,0
2592,1690,Cryptography,8,7,46.6666679382324
2593,4101,Cryptography,35,21,37.5
2594,1004,Cryptography,5,0,0
2595,4169,Cryptography,103,8,7.20720720291138
2596,1707,Cryptography,6,1,14.2857151031494
2597,4137,Cryptography,4,4,50
2598,1352,Cryptography,6,1,14.2857151031494
2599,1823,Cryptography,16,12,42.8571434020996
2600,4118,Cryptography,140,64,31.3725509643555
2601,2200,Cryptography,27,14,34.1463432312012
2602,1324,Cryptography,33,1,2.94117641448975
2603,1166,Cryptography,7,0,0
2604,2435,Cryptography,19,18,48.6486511230469
2605,3263,Cryptography,28,2,6.66666698455811
2606,1048,Cryptography,6,4,40
2607,1391,Cryptography,18,0,0
2608,3530,Cryptography,212,161,43.1635360717773
2609,3238,Cryptography,11,0,0
2610,2675,Cryptography,26,11,29.7297306060791
2611,1353,Cryptography,7,1,12.5
2612,937,Cryptography,8,0,0
2613,1826,Cryptography,13,12,48
2614,2308,Cryptography,25,17,40.4761924743652
2615,3356,Cryptography,208,161,43.6314392089844
2616,2396,Cryptography,15,9,37.5
2617,1486,Cryptography,7,0,0
2618,1202,Cryptography,7,0,0
2619,3165,Cryptography,4,4,50
2620,3836,Cryptography,92,90,49.4505500793457
2621,3978,Cryptography,82,78,48.75
2622,4128,Cryptography,76,32,29.6296291351318
2623,3536,Cryptography,91,76,45.5089797973633
2624,2392,Cryptography,10,8,44.4444465637207
2625,1806,Cryptography,3,3,50
2626,3256,Cryptography,10,0,0
2627,620,Cryptography,4,4,50
2628,3274,Cryptography,16,12,42.8571434020996
2629,1092,Cryptography,1,0,0
2630,2332,Cryptography,34,7,17.0731716156006
2631,2422,Cryptography,57,46,44.6601943969727
2632,3454,Cryptography,132,57,30.1587314605713
2633,1374,Cryptography,2,2,50
2634,923,Cryptography,10,2,16.6666679382324
2635,3058,Cryptography,13,11,45.8333358764648
2636,2003,Cryptography,11,11,50
2637,2362,Cryptography,2,0,0
2638,2298,Cryptography,2,1,33.3333358764648
2639,2573,Cryptography,20,0,0
2640,3675,Cryptography,147,132,47.3118286132812
2641,2060,Cryptography,16,5,23.8095245361328
2642,2327,Cryptography,13,10,43.4782600402832
2643,3453,Cryptography,3,2,40
2644,3838,Cryptography,60,59,49.5798301696777
2645,2347,Cryptography,26,18,40.9090919494629
2646,2274,Cryptography,12,12,50
2647,3243,Cryptography,12,12,50
2648,3606,Cryptography,119,83,41.0891075134277
2649,4172,Cryptography,1,0,0
2650,3147,Cryptography,19,14,42.424243927002
2651,4055,Cryptography,78,41,34.4537811279297
2652,1780,Cryptography,8,7,46.6666679382324
2653,1848,Cryptography,26,6,18.75
2654,950,Cryptography,5,0,0
2655,1005,Cryptography,21,13,38.235294342041
2656,2373,Cryptography,6,1,14.2857151031494
2657,3613,Cryptography,153,38,19.8952884674072
2658,1778,Cryptography,7,3,30.0000019073486
2659,725,Cryptography,1,0,0
2660,3891,Cryptography,97,45,31.6901416778564
2661,2532,Cryptography,28,16,36.3636360168457
2662,2294,Cryptography,15,15,50
2663,3692,Cryptography,25,1,3.84615397453308
2664,1645,Cryptography,9,7,43.75
2665,2090,Cryptography,10,7,41.1764717102051
2666,1375,Cryptography,1,0,0
2667,3170,Cryptography,45,35,43.75
2668,1639,Cryptography,14,4,22.2222232818604
2669,2133,Cryptography,13,13,50
2670,1862,Cryptography,40,8,16.6666679382324
2671,625,Cryptography,66,2,2.94117641448975
2672,750,Cryptography,4,3,42.8571434020996
2673,982,Cryptography,15,4,21.0526313781738
2674,3342,Cryptography,18,0,0
2675,2385,Cryptography,21,13,38.235294342041
2676,2247,Cryptography,31,28,47.4576263427734
2677,2868,Cryptography,1,0,0
2678,678,Cryptography,4,4,50
2679,1231,Cryptography,14,4,22.2222232818604
2680,3022,Cryptography,66,66,50
2681,2515,Cryptography,19,17,47.2222213745117
2682,3118,Cryptography,1,1,50
2683,3634,Cryptography,256,88,25.5813961029053
2684,2800,Cryptography,8,0,0
2685,1589,Cryptography,7,6,46.1538467407227
2686,3960,Cryptography,5,4,44.4444465637207
2687,1513,Cryptography,22,12,35.294116973877
2688,3483,Cryptography,55,54,49.5412864685059
2689,622,Cryptography,2,2,50
2690,2044,Cryptography,1,0,0
2691,3091,Cryptography,14,0,0
2692,2523,Cryptography,20,16,44.4444465637207
2693,1411,Cryptography,10,10,50
2694,2321,Cryptography,23,15,39.4736862182617
2695,2103,Cryptography,6,6,50
2696,1525,Cryptography,21,5,19.230770111084
2697,3560,Cryptography,21,0,0
2698,4100,Cryptography,262,77,22.7138633728027
2699,3910,Cryptography,155,44,22.1105537414551
2700,2042,Cryptography,29,26,47.2727279663086
2701,4062,Cryptography,254,179,41.3394927978516
2702,2653,Cryptography,2,1,33.3333358764648
2703,3411,Cryptography,193,139,41.8674697875977
2704,3113,Cryptography,10,0,0
2705,2493,Cryptography,26,10,27.7777786254883
2706,1114,Cryptography,5,0,0
2707,1547,Cryptography,8,7,46.6666679382324
2708,2176,Cryptography,14,14,50
2709,2436,Cryptography,18,0,0
2710,3139,Cryptography,84,60,41.6666641235352
2711,3544,Cryptography,14,14,50
2712,731,Cryptography,1,0,0
2713,3211,Cryptography,76,74,49.3333358764648
2714,1362,Cryptography,14,0,0
2715,2631,Cryptography,3,3,50
2716,2801,Cryptography,20,11,35.4838714599609
2717,3628,Cryptography,171,144,45.7142868041992
2718,1277,Cryptography,6,1,14.2857151031494
2719,2910,Cryptography,41,13,24.0740737915039
2720,4053,Cryptography,33,0,0
2721,1979,Cryptography,24,14,36.8421058654785
2722,1041,Cryptography,6,0,0
2723,2599,Cryptography,25,16,39.0243873596191
2724,3956,Cryptography,71,0,0
2725,2928,Cryptography,2,2,50
2726,3534,Cryptography,59,5,7.8125
2727,4079,Cryptography,38,35,47.9452056884766
2728,4187,Cryptography,45,17,27.4193553924561
2729,2547,Cryptography,7,7,50
2730,3853,Cryptography,167,51,23.394495010376
2731,1854,Cryptography,13,7,35
2732,3492,Cryptography,54,50,48.0769233703613
2733,3968,Cryptography,74,22,22.9166679382324
2734,4146,Cryptography,54,24,30.7692317962646
2735,3847,Cryptography,25,21,45.6521759033203
2736,3089,Cryptography,2,2,50
2737,3562,Cryptography,156,156,50
2738,1045,Cryptography,10,1,9.09090900421143
2739,2271,Cryptography,5,0,0
2740,3997,Cryptography,78,30,27.7777786254883
2741,3044,Cryptography,67,66,49.6240615844727
2742,1102,Cryptography,3,0,0
2743,3931,Cryptography,13,1,7.14285755157471
2744,1938,Cryptography,3,3,50
2745,2250,Cryptography,14,14,50
2746,636,Cryptography,57,2,3.38983058929443
2747,1575,Cryptography,1,0,0
2748,2194,Cryptography,2,0,0
2749,1234,Cryptography,19,0,0
2750,3394,Cryptography,131,128,49.4208488464355
2751,1157,Cryptography,2,2,50
2752,4195,Cryptography,135,89,39.7321434020996
2753,1270,Cryptography,15,0,0
2754,1108,Cryptography,5,0,0
2755,946,Cryptography,10,0,0
2756,2949,Cryptography,27,22,44.8979568481445
2757,1605,Cryptography,19,14,42.424243927002
2758,4132,Cryptography,10,2,16.6666679382324
2759,1694,Cryptography,7,3,30.0000019073486
2760,3253,Cryptography,134,18,11.8421058654785
2761,1728,Cryptography,1,1,50
2762,1933,Cryptography,8,7,46.6666679382324
2763,2287,Cryptography,32,7,17.9487190246582
2764,4085,Cryptography,119,80,40.2010040283203
2765,3796,Cryptography,96,47,32.8671340942383
2766,2058,Cryptography,7,1,12.5
2767,3955,Cryptography,68,23,25.2747268676758
2768,2425,Cryptography,35,20,36.3636360168457
2769,3417,Cryptography,11,0,0
2770,3525,Cryptography,40,40,50
2771,1121,Cryptography,4,3,42.8571434020996
2772,1644,Cryptography,45,0,0
2773,2568,Cryptography,41,13,24.0740737915039
2774,1925,Cryptography,2,0,0
2775,3318,Cryptography,26,26,50
2776,3807,Cryptography,99,67,40.3614463806152
2777,658,Cryptography,1,0,0
2778,3214,Cryptography,5,2,28.5714302062988
2779,831,Cryptography,1,1,50
2780,3240,Cryptography,22,21,48.8372077941895
2781,4088,Cryptography,161,59,26.8181838989258
2782,2633,Cryptography,12,0,0
2783,4177,Cryptography,19,4,17.3913040161133
2784,3395,Cryptography,5,0,0
2785,1188,Cryptography,7,0,0
2786,1951,Cryptography,5,0,0
2787,2946,Cryptography,60,56,48.2758598327637
2788,1659,Cryptography,32,11,25.5813961029053
2789,3221,Cryptography,151,151,50
2790,1850,Cryptography,14,6,30.0000019073486
2791,2565,Cryptography,7,1,12.5
2792,3745,Cryptography,26,15,36.5853652954102
2793,1011,Cryptography,9,2,18.1818180084229
2794,3278,Cryptography,11,8,42.1052627563477
2795,3435,Cryptography,14,14,50
2796,2252,Cryptography,17,16,48.4848480224609
2797,1340,Cryptography,18,2,10
2798,3908,Cryptography,252,67,21.0031337738037
2799,3700,Cryptography,32,5,13.5135126113892
2800,3059,Cryptography,29,8,21.6216220855713
2801,2137,Cryptography,8,8,50
